Nama User,Ulasan,Rating,Tanggal,Likes,Versi App
Pengguna Google,bagus,5,2025-09-15 22:54:36,0,41.5.4
Pengguna Google,"kenapa di pencarian saya banyak fidio yg tidak senonoh , kalo anak kecil lihat bagaimana , saya baru donlownd loh , tolong di hapus yang seperti itu",2,2025-09-15 22:54:12,0,41.6.3
Pengguna Google,apk nya udah bagus banget cuman sayang banyak banget penipuan modus berbagi uang sekarang banyak banget yang live penipuan modus berbagi uang tolong yang kayak gitu harus di singkirkan tolong di blokir akun yang kayak gitu devoloper biar engga ada yang kena tipu lagi tolong segera di tindak yang kayak gitu kalo masih ada yang kayak gitu berarti jelek parah ini apk devoloper tolong segera di blokir semua yang kayak gitu,1,2025-09-15 22:52:01,14,41.7.3
Pengguna Google,tiktok sekarang lag parah dan suka eror,1,2025-09-15 22:50:12,0,
Pengguna Google,👍🤩,5,2025-09-15 22:43:44,0,41.4.3
Pengguna Google,min knp sih tik tok ko ngele,1,2025-09-15 22:42:10,0,
Pengguna Google,sangat berguna,5,2025-09-15 22:38:43,0,
Pengguna Google,gak baik aplikasi macam ap ini bikin emosi,1,2025-09-15 22:32:51,0,41.6.3
Pengguna Google,tiktok sekarang suka lag + lemot,1,2025-09-15 22:29:53,0,41.7.3
Pengguna Google,goodddd,5,2025-09-15 22:24:27,0,
Pengguna Google,Kok tiktok aku gak kembali ke akun dulu ya? Terus sekarang pake bahasa Inggris di aku,1,2025-09-15 22:17:06,0,29.3.4
Pengguna Google,Da5 Sridevi,5,2025-09-15 22:15:38,0,41.7.3
Pengguna Google,masak 1000 followers belum kebuka fitur livenya tak kasik bintang 4 dulu semoga ada perbaikan,4,2025-09-15 22:13:40,0,41.7.3
Pengguna Google,ngelag teros,3,2025-09-15 22:12:20,0,41.6.3
Pengguna Google,apk nya bagus masalahnya cuma di bagian undang teman.mending ilangin fitur undang temen ga guna juga. udah undang teman malah misinya ga jalan udah di tonton 30mnt. saran aja mending ganti yang baru misinya.,2,2025-09-15 22:11:02,13,41.6.3
Pengguna Google,knp sih tiktok?,1,2025-09-15 22:10:08,0,36.4.4
Pengguna Google,bsgus bgt,5,2025-09-15 21:57:18,0,41.4.3
Pengguna Google,kenapa akun ku diblokir,4,2025-09-15 21:54:43,0,
Pengguna Google,selalu kena pl,1,2025-09-15 21:54:06,0,39.2.3
Pengguna Google,okkkkkmkkkmkk,5,2025-09-15 21:33:42,0,41.6.3
Pengguna Google,bgus,5,2025-09-15 21:31:54,0,40.6.3
Pengguna Google,ternyata bukan aku sendiri yang ngerasain tiktok berapa hari ini bug/lag bikin bad mood aja deh,2,2025-09-15 21:23:19,0,41.6.3
Pengguna Google,lumayan bagus,5,2025-09-15 21:22:28,0,
Pengguna Google,baik saja,4,2025-09-15 21:20:51,0,
Pengguna Google,baguss,5,2025-09-15 21:08:07,0,41.3.3
Pengguna Google,Sangat berguna buat afiliate pemula,5,2025-09-15 20:53:16,0,40.3.3
Pengguna Google,"yang merasa tik tok jelek, mending ganti hp mungkin hp nya udah kentang😭",5,2025-09-15 20:23:28,0,41.7.3
Pengguna Google,Jagan sampe kena spm dan aknes akun sama orang lain behaya baut penguna baru tiktok hati hati apa lagian anak di bawah umur Jagan ya laporkan kepihak meta Gugel,1,2025-09-15 20:20:24,0,
Pengguna Google,maaf msih blum d dwounload😁🙏🏻,5,2025-09-15 20:08:49,0,
Pengguna Google,mudah untuk di fahami. sangat membatu untuk bersosmedia,5,2025-09-15 20:00:56,0,41.7.3
Pengguna Google,Bermanfaat,4,2025-09-15 19:46:13,1,41.7.3
Pengguna Google,Bagus,5,2025-09-15 19:33:17,0,
Pengguna Google,"aplikasi rampok !!! maling !!! merugikan user. saldo refund tiktokshop belasan juta gabisa ditarik, akun main blokir tanpa ada peringatan terlebih dahulu. hati2 yg mau belanja di tiktokshop, aplikasi rampok",1,2025-09-15 19:31:25,0,41.7.3
Pengguna Google,Ok mantap,5,2025-09-15 19:20:10,0,41.6.3
Pengguna Google,mantap terimakasih semua ny...,5,2025-09-15 19:13:58,0,41.7.3
Pengguna Google,saya ingin melihat akun tiktok saya,5,2025-09-15 19:09:31,0,41.7.3
Pengguna Google,mantab,5,2025-09-15 19:07:42,0,
Pengguna Google,bagus,5,2025-09-15 18:59:55,0,41.3.3
Pengguna Google,sangat cocok untuk Anda,5,2025-09-15 18:58:58,0,41.6.3
Pengguna Google,top,5,2025-09-15 18:56:57,0,39.7.3
Pengguna Google,tiktok aplikasi luar biasa,5,2025-09-15 18:50:01,0,
Pengguna Google,Sangat baguss👏👏👏 👍👍👍👍,5,2025-09-15 18:49:44,0,40.4.2
Pengguna Google,bahahahaa sarang monyet,1,2025-09-15 18:48:02,0,
Pengguna Google,bagus banget,5,2025-09-15 18:47:45,0,
Pengguna Google,good,5,2025-09-15 18:42:08,0,41.6.3
Pengguna Google,seing ngeblank,2,2025-09-15 18:40:50,0,
Pengguna Google,"tiktok kenapa ya skarang"" nga bug teruss, tiap masuk kembali lagi ke layar utama, gitu teruss",2,2025-09-15 18:37:25,0,41.3.3
Pengguna Google,apk nya bagus menarik,5,2025-09-15 18:33:04,0,
Pengguna Google,sangat memuaskan 🙏,5,2025-09-15 18:29:47,0,41.6.3
Pengguna Google,oky,5,2025-09-15 18:28:47,0,41.3.3
Pengguna Google,sekarang tiktok terlalu banyak iklan. 10 video 5 iklan. kan malesin,1,2025-09-15 18:27:52,0,41.6.3
Pengguna Google,bagus,5,2025-09-15 18:20:00,0,41.6.3
Pengguna Google,fitur live kok gak bs hilangin komen. parah sih,2,2025-09-15 18:17:19,0,40.5.3
Pengguna Google,tik tok mulai sekarat...bnyak d keluhkan..,3,2025-09-15 18:16:20,1,41.7.3
Pengguna Google,bagus,5,2025-09-15 18:11:04,0,41.7.3
Pengguna Google,good,5,2025-09-15 18:05:03,0,
Pengguna Google,sangat menghibur,5,2025-09-15 18:01:41,0,41.6.3
Pengguna Google,keluar'an mulu apk ny bkin kesel,1,2025-09-15 18:01:02,0,41.6.3
Pengguna Google,"akun saya tidak bisa buat pesan barang, tolong diperbaiki agar bisa beli dengan gratis ongkir dan voucher lainya",1,2025-09-15 17:59:02,0,
Pengguna Google,Tiktok pokoknya paling mantap dan bermanfaat terimakasih tiktok,5,2025-09-15 17:55:36,0,
Pengguna Google,awas aya garong,1,2025-09-15 17:45:50,0,
Pengguna Google,"apk ny bgs,tpi suka tba"" ada bug",4,2025-09-15 17:39:26,0,41.7.3
Pengguna Google,Bagussssssss sekali👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,2025-09-15 17:29:29,0,27.3.2
Pengguna Google,tiktok skrng kok makin patah patah ya?,1,2025-09-15 17:28:35,0,
Pengguna Google,paling top pokonya. cuma ukuran nya terlalu besar.,5,2025-09-15 17:27:07,0,
Pengguna Google,Sangat bermanfaat sekali dan banyak manfaatnya,5,2025-09-15 17:27:03,0,40.3.3
Pengguna Google,sinyal bagus tapi buat nonton vidio lemot bgt👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,2025-09-15 17:22:47,0,41.7.3
Pengguna Google,God Job,5,2025-09-15 17:22:38,0,41.6.3
Pengguna Google,lagi kenapa si masa ga bisa cod masa ga bisa pake payleter kocak banget lu ah,1,2025-09-15 17:21:08,0,41.6.3
Pengguna Google,setia keluar aplikasi suara tiktoknya masi ada,1,2025-09-15 17:12:49,0,41.7.3
Pengguna Google,Hp baru saya langsung fyp,4,2025-09-15 17:03:19,0,
Pengguna Google,mantap,5,2025-09-15 16:59:55,0,41.5.4
Pengguna Google,pokok nya untuk kehidupan jono,5,2025-09-15 16:58:14,0,41.3.3
Pengguna Google,"kadang suka ngebug di bagian video nya padahal wifi lancar, terus suka kembali sendiri, juga kecepatannya kadang jadi kadang engga, kecepatannya seperti kaya ada efeknya",2,2025-09-15 16:57:36,0,
Pengguna Google,bagus,5,2025-09-15 16:55:48,0,41.6.3
Pengguna Google,ok,5,2025-09-15 16:50:29,0,41.5.4
Pengguna Google,ma'af min knp skrng makin di update makin enggak bagus tolong di per baikin lagi semaksimal mungkin agar pra pengguna nyaman menggunakannya,3,2025-09-15 16:44:15,0,41.6.3
Pengguna Google,ko tambah jelek,1,2025-09-15 16:38:37,0,41.5.4
Pengguna Google,"kocak akun gw tiba tiba di blok tanpa sebab, apk pembodohan wkwkw tololl",1,2025-09-15 16:35:32,0,39.4.3
Pengguna Google,puasssssss,5,2025-09-15 16:34:50,0,41.5.4
Pengguna Google,"gue terpaksa buat donlod aplikasi sarang monyet ini karna gue udah daftar banyak apk online shop kagak ada yang bisa, mau gak mau gue harus belanja di tiktok shop, btw video video di tiktok itu kek macet macet padal w pakek wifi",5,2025-09-15 16:26:11,1,41.6.3
Pengguna Google,apk tiktok sudah rusak parah banget,1,2025-09-15 16:25:55,0,37.8.5
Pengguna Google,"The ""not interested button is a lie"" they just showed me more of the stupid content on my fyp, stupid ahh, and the live page is so glitchy, the live sound from when I accidentaly Pressed the live page is still going while Im typing this review, I already closed the app but it still going on in the background",2,2025-09-15 16:25:11,0,41.6.3
Pengguna Google,gmn sih tiktok 0 privasi masa bisa mantau dman org gkjls kepoan najis,1,2025-09-15 16:23:26,0,41.4.3
Pengguna Google,"bagus, btw cara update gmn?",3,2025-09-15 16:22:34,0,41.7.3
Pengguna Google,bagus,5,2025-09-15 16:17:51,0,
Pengguna Google,mantap,5,2025-09-15 16:16:18,0,39.1.3
Pengguna Google,kenapaa sih tiktok selalu nambah terus MB nya memo wku ga cukup gimana sih ni juga akun wku suka ilang yiba' trus selalu susah buka komentar dan gabisa posting ulang,3,2025-09-15 16:16:01,0,
Pengguna Google,banyak berita pembuat hoax,1,2025-09-15 16:14:13,0,17.9.5
Pengguna Google,menunggu,5,2025-09-15 16:13:32,0,41.6.3
Pengguna Google,mantap,5,2025-09-15 16:12:30,0,41.5.3
Pengguna Google,mantap,5,2025-09-15 16:09:46,0,41.7.3
Pengguna Google,"kenapa akun tik tok saya ke blokir permanen secara tiba-tiba dan tanpa alasan? saya gak pernah melakukan pelanggaran komunitas, tetapi saya harus kehilangan semua akun tik tok yang saya punya, adek, dan akun temen yang login di hp saya. mohon bantuannya, saya sudah mengajukan aju banding ke email tapi ditolak",1,2025-09-15 16:05:16,0,41.6.3
Pengguna Google,mantap bro buat kontrn,5,2025-09-15 16:05:13,0,41.2.3
Pengguna Google,okay,5,2025-09-15 16:04:58,0,40.1.4
Pengguna Google,"malas bangat liat tiktok baru buka bntr udah keluar lagi, sering banget keluar keluar sendiri MOHON YANG PUNYA TIKTOK INI KENAPA BISA KELUAR SENDIRI",1,2025-09-15 16:04:40,0,
Pengguna Google,mantap dan keren,5,2025-09-15 15:58:06,0,41.5.4
Pengguna Google,gk jelas di update malah gk bisa buka gahelas,2,2025-09-15 15:57:03,0,41.6.3
Pengguna Google,memberi penghiburan,5,2025-09-15 15:55:16,0,41.6.3
Pengguna Google,keren,5,2025-09-15 15:52:50,0,41.4.3
Pengguna Google,puas,5,2025-09-15 15:50:29,0,
Pengguna Google,aplikasi ngeleg padahal wifi/sinyal lancar,1,2025-09-15 15:49:49,0,41.6.3
Pengguna Google,tiktok saya tdk bisa masuk,1,2025-09-15 15:48:43,0,
Pengguna Google,"aplikasi berat bgt,.. suka ngebug, ngelag,..parah",2,2025-09-15 15:45:28,0,41.4.3
Pengguna Google,bagus bngt anjirr,5,2025-09-15 15:44:58,0,19.0.0
Pengguna Google,"kenapa tiktok tiba tiba dana aku di sedot sama google padahal aku gak ngapa ngapa in, ini tolong dana aku kembaliin aku mau belanja",1,2025-09-15 15:40:18,1,41.7.3
Pengguna Google,min kenapa.gk bisa di downlodd emang hp yasa kentang tapii bisaa kayaa nyaa minn,5,2025-09-15 15:37:00,0,
Pengguna Google,goot,5,2025-09-15 15:33:01,0,41.7.3
Pengguna Google,agak ngeleng,3,2025-09-15 15:27:46,0,
Pengguna Google,Menarik,5,2025-09-15 15:27:25,0,39.2.3
Pengguna Google,assalamualaikum,5,2025-09-15 15:25:44,0,7.2.0
Pengguna Google,tidak bisa buka tiktok kenapa yaa,1,2025-09-15 15:20:21,0,41.7.3
Pengguna Google,Subscription nya balikin lagi gausan super fan. Harga nya gila naik 3x lipat,2,2025-09-15 15:20:20,0,41.6.3
Pengguna Google,setelah di update tiktok kenapa streak nya hilang?,1,2025-09-15 15:19:28,0,41.7.3
Pengguna Google,"tolong dong untuk pengembalian dana/saldo refund ketika mau beli barang tapi tidak jdi akan otomatis pindah ke saldo tiktok,jangan cuma bisa tarik tunai di bank aja,saya gak punya no rek soalnya tolong di perbaiki lagi saya kecewa banget sama tiktok klo seperti ini mah tolonglah diperbaiki agar bisa tarik tunai dengan aplikasi uang digital seperti gopay,ovo,dana jangan cuma no rek bank saja. TERIMAKASIH SEBELUMNYA MOHON DIPERBAIKI YA",1,2025-09-15 15:18:01,17,41.7.3
Pengguna Google,TikTok keren 👍,5,2025-09-15 15:17:39,0,41.3.3
Pengguna Google,ini knp ko saya gabisa login ke akun saya setiap mau login slalu ada tulisn buat akun baru akun. yg lama gbisa gnti kata sandi baru padahl pakai no yg sama,1,2025-09-15 15:16:49,0,
Pengguna Google,tik tok bukan aplikasi yg nyaman utk dgunakan👎👎👎👎👎👎👎,1,2025-09-15 15:16:21,0,41.6.3
Pengguna Google,Tolong diperbaiki lagi apl nya saya sangat kcewa karna saya seorang afiliator di tiktok ngleg parah🙏,2,2025-09-15 15:15:07,0,41.7.3
Pengguna Google,bagus,5,2025-09-15 15:11:38,0,
Pengguna Google,suka ga bisa di buka tiktok nya..seperti ada virus nya...,1,2025-09-15 15:07:47,0,41.6.3
Pengguna Google,bolelah,5,2025-09-15 15:06:14,0,
Pengguna Google,mantap,5,2025-09-15 15:04:35,0,41.7.3
Pengguna Google,"Sampah bet anying dikit dikit melanggar panduan dikit dikit bicara kasar apalah , orang cuman ngomong anying anjir tafak aj bisa di ban ngentd lah benci ama ni aplksi sembarangan nge ban banyakin aj ban pake sensor bot kocak",1,2025-09-15 15:03:46,0,41.6.3
Pengguna Google,aku sangat suka sama aplikasi tik tok,5,2025-09-15 15:01:50,0,41.6.3
Pengguna Google,iye ampelen tepi goreng,4,2025-09-15 15:00:54,0,
Pengguna Google,joker hitam,5,2025-09-15 14:59:18,0,41.6.3
Pengguna Google,aplikasi bagus terutama untuk shoping,5,2025-09-15 14:58:56,0,41.7.3
Pengguna Google,pliss lah udah di update malah enggak bisa masuk aduh gimana ini aplikasi tolong lah kecewa banget aku😕😒,1,2025-09-15 14:57:46,0,33.6.3
Pengguna Google,"tidak bisa memblokir pakaian yg tidak sopan pda live dan harap ada live khusus untuk yg tidak suka lwn jnis, konten bju seksi juga ga di blokir pdhl bnyk ank di bwh umur menggunakan tt, trmsuk sya, harap ditindak lnjutin dan tiktok buat riwayat tontonan live trmksi",3,2025-09-15 14:56:42,0,41.6.3
Pengguna Google,"mau buka apknya gbisa, donlot gbisa uinstal gbisa yah apasi kocak gbisa kpet fak",1,2025-09-15 14:56:07,0,
Pengguna Google,"I used the video promotion feature by paying 15rp but it was not approved and the 15rp was not returned, I also used the promotion feature with a fee of around 40rp but it was not approved",1,2025-09-15 14:54:56,0,41.7.3
Pengguna Google,bisa jadi buat bapak GW bisa kok,1,2025-09-15 14:53:24,0,41.6.3
Pengguna Google,ini kenapa habis update malah ga bisa dibuka lagi😑,1,2025-09-15 14:50:05,0,29.2.4
Pengguna Google,mantap,5,2025-09-15 14:47:20,0,39.4.3
Pengguna Google,mantap love uu ramsyaa,5,2025-09-15 14:47:13,0,
Pengguna Google,sering terjadinya ngelag dah itu aja,1,2025-09-15 14:46:39,0,
Pengguna Google,tidak ada angin tidak ada ujan knp akun ku di blokir slamanya padahal ak gak berbuat ap² knp malah di blokir sih😣,1,2025-09-15 14:45:58,0,
Pengguna Google,tiktok ini seru cuma ada beberapa bug gitu kadang pas saya masuk itu lagu nya muncul duluan tapi Video nya enggak tolong di perbaiki ya min,3,2025-09-15 14:43:59,0,
Pengguna Google,Tidak bisa live,5,2025-09-15 14:43:54,0,41.6.3
Pengguna Google,hapus tu ada pengaturan kiat ...td bgs sekali tik tok sediri kembali ..sangat td bgusssss,1,2025-09-15 14:41:37,0,41.6.3
Pengguna Google,"bagus, postingan nya selalu bermakana",5,2025-09-15 14:36:50,0,41.3.3
Pengguna Google,apk lo banyakan buzzer noh anjeng,1,2025-09-15 14:36:40,0,41.3.3
Pengguna Google,aplikasi ini akan membantu Anda untuk mencari berbagai macam cara untuk membuat sebuah karya seni yang sangat penting untuk menjaga agar kulit cepat putih berikut patut Anda coba gambar yang ada di dunia ini tidak ada lagi yang akan datang akan menjadi orang sukses yang sangat penting bagi kita yang sangat besar terhadap lingkungan dan ingin memberikan nama pada tanggal tersebut adalah sebagai paus paus woy woy ini adalah beberapa tips yang tidak aplikasi ini sangat bagus sekali p,5,2025-09-15 14:36:16,8,41.3.3
Pengguna Google,Bagus,5,2025-09-15 14:33:29,0,39.6.3
Pengguna Google,sangat membantu buat hiburan dan nambah persaudaraan,5,2025-09-15 14:31:17,0,
Pengguna Google,"hallo tiktok yang selalu aku suka,tiktok jgn blokir akun ku,aku udh 14 tahun, walaupun muka ku kaya org berumur 11 tahun,anda terlalu salah besar tiktok",5,2025-09-15 14:29:33,0,41.7.3
Pengguna Google,ini sangat buruk tiktok sangat bruk dan ngeleg,1,2025-09-15 14:29:32,0,
Pengguna Google,bagusss,5,2025-09-15 14:28:44,0,41.7.3
Pengguna Google,tidak relavan,1,2025-09-15 14:28:28,0,
Pengguna Google,ADMIN TOLONG LANGGANAN LIVE TIKTOK KO HILANG TOLONG SEGERA DIPERBAIKIN,1,2025-09-15 14:28:16,0,
Pengguna Google,menambah wawasan,5,2025-09-15 14:25:05,0,41.6.3
Pengguna Google,tiktok kadang gk bisa di buka si,2,2025-09-15 14:21:48,0,40.7.3
Pengguna Google,bagus,3,2025-09-15 14:21:26,0,41.7.3
Pengguna Google,karena temen ku yang lahir 2013 bisa maen tiktok dan ada shop nya sedang kan aku gak ada temen ku di bawah umur 16 tahun tapi bisa pake tiktok,3,2025-09-15 14:21:24,0,
Pengguna Google,"sangat bagus, palin tidak tap, tap layar kasih koin. trimakadih",4,2025-09-15 14:21:00,0,34.4.4
Pengguna Google,kenapa akun tik tok saya di blokir tiba2 padahal saya gak melakukan kesalahan apapun,1,2025-09-15 14:19:39,0,
Pengguna Google,bagus,3,2025-09-15 14:19:01,0,41.2.3
Pengguna Google,"terimakasih, saya dapat menggunakannya.",3,2025-09-15 14:17:52,0,41.2.3
Pengguna Google,bagus,5,2025-09-15 14:15:39,0,41.0.3
Pengguna Google,apk bagussss,5,2025-09-15 14:14:36,0,
Pengguna Google,Apk Tidak Berguna... Terlalu Baper... smua akun diblokir... padalah tidak ada membuat pelanggaran komunitas.. di blokir.. klo g niat buat apk mending g ush..👎👎👎👎👎👎. kau kira g cape buat konten.. 🔥🔥🔥🔥,1,2025-09-15 14:11:42,0,
Pengguna Google,gbisa login,2,2025-09-15 14:05:17,0,
Pengguna Google,SaranaHiburanMurah,5,2025-09-15 14:05:10,0,41.6.3
Pengguna Google,saya tidak bisa membuat aku ke 2😡😡!!!!!!!,1,2025-09-15 14:04:42,0,
Pengguna Google,sangat sangat sangat sangata sangat sangat 100000000× bagusssssssa bangettt,5,2025-09-15 14:04:16,0,
Pengguna Google,goood,5,2025-09-15 14:02:27,0,41.7.3
Pengguna Google,kenapa tiktok saya gada bisa kirim pesan?,1,2025-09-15 14:01:52,0,41.6.3
Pengguna Google,bagus sih menurut ku cuma bug ny di benerin dlu,5,2025-09-15 13:59:09,0,41.1.3
Pengguna Google,akun saya tidak bisa untuk diskon tiktok.nggak tau kenapa ..tolong kasih penjelasan dong,1,2025-09-15 13:58:27,0,41.6.3
Pengguna Google,saya sangat kecewa dengan fitur fitur yg ada di tik tok ini terutama tiktok shop sangat kecewa,1,2025-09-15 13:58:24,0,27.2.5
Pengguna Google,gtu tik tok ku lngsung login gitu pdhl kn mau buat akun lain,1,2025-09-15 13:58:13,0,
Pengguna Google,Bagus,5,2025-09-15 13:57:25,0,
Pengguna Google,kok ga bisa dm lagi?,1,2025-09-15 13:56:09,0,41.6.3
Pengguna Google,aplikasi nya bagus untuk menghibur kita yang lagi bosan dengan suasana,5,2025-09-15 13:55:14,0,41.5.4
Pengguna Google,"TikTok saya kenapa ya belakangan ini? Sudah 4hari ini , meskipun koneksi WiFi stabil dan sinyal kuat, video tetap sulit diputar dan foto profil pengguna tidak bisa terbuka. Bahkan setelah berkali-kali menghapus dan memasang ulang aplikasi, hasilnya tetap sama.",2,2025-09-15 13:54:15,252,41.7.3
Pengguna Google,aplikasi nya bagus cukup menghibur,4,2025-09-15 13:53:56,0,41.6.3
Pengguna Google,sangat Baik Dan Bagus,5,2025-09-15 13:53:30,0,
Pengguna Google,fantastis 👍,5,2025-09-15 13:53:06,0,
Pengguna Google,"gajelas ke ban Mulu live karena scam gajelas gua ga scam apapun ,nicknya kffhadilz liat vidio gua scam kalo g ada gmn tiktok? emang aneh tiktok nih kasih bintang 1 guys",1,2025-09-15 13:51:03,0,41.7.3
Pengguna Google,tempat sarang monyet,1,2025-09-15 13:50:58,0,
Pengguna Google,tidak bisa ft empat pake efek,2,2025-09-15 13:49:15,0,41.6.3
Pengguna Google,"aplikasi otak monyet, buka yg ada bikin sakit hati",1,2025-09-15 13:48:59,0,41.6.3
Pengguna Google,bagus bgt bisa bikin senang aku,5,2025-09-15 13:48:50,0,
Pengguna Google,suka bgt sama apk nyaa,5,2025-09-15 13:48:32,0,37.9.4
Pengguna Google,"sebenarnya bagus tiktok ini dan luar biasa, tapi kenapa semua notifikasi saya di hilang kan dan kenapa saya tidak bisa melihat dan berkomentar di live? ini maksudnya gimana ya? tolong secepat nya di selesai kan, karena banyak dm an yang penting di notifikasi nya",1,2025-09-15 13:48:07,19,41.6.3
Pengguna Google,mantul mantap betul,5,2025-09-15 13:46:24,0,41.3.3
Pengguna Google,"jaring. bagus,, tapi ngeinstal lama bgt",5,2025-09-15 13:45:52,0,41.3.3
Pengguna Google,kenapa akun tiktok gw di Ben lama lama gw hapus juga,2,2025-09-15 13:45:37,0,
Pengguna Google,good job,5,2025-09-15 13:43:45,0,19.0.0
Pengguna Google,komentar live jadi ga bisa di ilangin ngapa ya,1,2025-09-15 13:40:49,0,41.7.3
Pengguna Google,"apk jelek banyak bug, miskinnn😹😹😹",1,2025-09-15 13:39:43,1,41.6.3
Pengguna Google,Oke,5,2025-09-15 13:37:28,0,40.8.3
Pengguna Google,mantap,5,2025-09-15 13:36:54,0,40.9.3
Pengguna Google,mohon maaf kok tiba-tiba fitur-fitur nya hilang ya mohon di benarkan,3,2025-09-15 13:36:41,0,41.6.3
Pengguna Google,ny gy uer,3,2025-09-15 13:35:53,0,
Pengguna Google,saya tidak menyukai tiktok karena saat saya masuk tidak bisa di gunakan,1,2025-09-15 13:35:47,0,41.6.3
Pengguna Google,semoga bermanfaat,5,2025-09-15 13:35:40,0,
Pengguna Google,"kacau,sering keluar sendiri",1,2025-09-15 13:35:38,0,41.3.3
Pengguna Google,APK sehari hari ini mah😋🗿,5,2025-09-15 13:34:12,0,41.5.4
Pengguna Google,aflikasi mantap buat hiburan lumayan buat ngilangin setres,4,2025-09-15 13:34:06,0,41.7.3
Pengguna Google,"TOLONG DIPERBAIKI LAGI PROSEDUR LIVE YG DIMANA KAMI MENDAPATKAN PELANGGARAN YANG TIDAK KAMI LAKUKAN DAN TIDAK MASUK AKAL, JUGA SERING KELUAR SENDIRI DARI APLIKASI TIKTOK",1,2025-09-15 13:34:04,0,41.6.3
Pengguna Google,👎👎👎👎👎👎👎 Bad to update,1,2025-09-15 13:30:58,0,41.5.4
Pengguna Google,jelek,5,2025-09-15 13:28:51,1,41.7.3
Pengguna Google,"sinyal bagus tapi muter muter, lwk tolong di baikin dehh",1,2025-09-15 13:27:51,0,23.2.5
Pengguna Google,kadang ngeleg kadang gak 🗿,5,2025-09-15 13:24:22,0,
Pengguna Google,Cukup bagus namun sangat menguras penyimpanan internal,5,2025-09-15 13:20:46,0,41.7.3
Pengguna Google,"min, pet streak nya upgrade in lagi dong udah tamat ini pet streaknya, biar ngerjain misi pet lagiii",5,2025-09-15 13:19:04,0,
Pengguna Google,saya tidak bisa mengirim pesan langsung ke teman tidak terbaca,3,2025-09-15 13:11:02,0,
Pengguna Google,suka ngeleggg,1,2025-09-15 13:08:52,0,
Pengguna Google,berat,5,2025-09-15 13:08:45,0,
Pengguna Google,serùuu aja kalo lagi main tiktok bawaannya happyy,5,2025-09-15 13:08:24,0,41.3.3
Pengguna Google,baik,4,2025-09-15 13:08:08,0,41.6.3
Pengguna Google,muantap 👍,5,2025-09-15 13:07:01,0,41.5.4
Pengguna Google,mantap dah lain kali kalo GK ada data auto buka nonton offline ya,5,2025-09-15 13:03:10,0,41.5.4
Pengguna Google,"bagus, TPI nge lek suka tiba"" keluar dan banyak vidio 18+ sih, TPI app nya bagus kok",4,2025-09-15 13:03:07,0,
Pengguna Google,dih lemot banget alay yang membuat TikTok,4,2025-09-15 13:02:59,0,41.7.3
Pengguna Google,biasa,3,2025-09-15 13:01:57,0,
Pengguna Google,sering susah untuk di buka kembali sendiri ngelag dan sering harus uenistal di aku nggak ada tiktok shope nyaa,2,2025-09-15 13:01:18,0,41.6.3
Pengguna Google,sangat seruuu,4,2025-09-15 13:01:01,0,
Pengguna Google,ribet untuk cari penghasilan kebanyakkan aturan saat live,1,2025-09-15 13:00:09,0,41.6.3
Pengguna Google,ko tiktok nya gak bisa di buka... 😶 kesel udah dari pagi sampai malam ini belum bisa di buka tiktok nya... kenapa sih ? tolong dong tiktok nya semula lagi jangan lemot trus langsung kebuka..,1,2025-09-15 12:59:27,0,41.6.3
Pengguna Google,dah,1,2025-09-15 12:55:59,0,
Pengguna Google,membuat saya lebih asik menonton,5,2025-09-15 12:55:17,0,38.3.3
Pengguna Google,bagus,5,2025-09-15 12:54:45,0,40.9.3
Pengguna Google,lag,1,2025-09-15 12:51:55,0,41.3.3
Pengguna Google,apaaniii baru di update gk bisa masuk ke aplikasi nya min,3,2025-09-15 12:50:42,0,41.5.4
Pengguna Google,sumpah ini aplikasi paling debes🥰🥰,5,2025-09-15 12:50:10,0,
Pengguna Google,baikk,5,2025-09-15 12:47:32,0,41.5.4
Pengguna Google,"di HP ku terlalu lemot karna MB nya bnyak,, jadi memori ku tdk cukup",1,2025-09-15 12:46:04,0,
Pengguna Google,klo lg maen tik tok trus keluar.. tp lagu nya suka jalan terus.. suka tiba2 bgitu.. knp ya.. pdahal lg buka sosmed lain,3,2025-09-15 12:45:49,0,
Pengguna Google,harga promosi video makin kesini makin mahal🤦‍♂️🤦‍♂️makin sering dibeli makin melonjak harga promosinya🙄😏🤦‍♂️,4,2025-09-15 12:41:27,0,40.9.3
Pengguna Google,KENA SB MULU ANJIM,1,2025-09-15 12:40:44,0,41.7.3
Pengguna Google,senang,1,2025-09-15 12:39:54,0,41.6.3
Pengguna Google,Masih saja error ... Saat dibuka di infinix bikin hp nge hank dan haris restart. dan sering hapus lalu instal lagi baru bisa digunakan lagi.,5,2025-09-15 12:38:27,1,
Pengguna Google,"bagus sih bagus tapi lelet bgtt foto gk bisa di lihat,vidio patah²",4,2025-09-15 12:37:14,0,41.6.3
Pengguna Google,tiktok knp saya tidak bisa masuk ke akun say dan selalu ngelag trus,2,2025-09-15 12:36:20,0,41.6.3
Pengguna Google,good,5,2025-09-15 12:36:10,0,
Pengguna Google,sangat bgus,5,2025-09-15 12:34:37,0,41.7.3
Pengguna Google,Ok,5,2025-09-15 12:34:16,0,41.7.2
Pengguna Google,bagusss poulll,5,2025-09-15 12:32:43,0,
